title,artist,duration_ms,duration_min,url
Lady Gaga Bruno Mars - Die With A Smile,"Lady Gaga,Bruno Mars",224418,3.74,https://soundcloud.com/gurmukh-410957462/mix_12m58s-audio-joiner-com
VLX - Its Only You,Casual Jam Records,150465,2.51,https://soundcloud.com/casualjamrecords/vlx-its-only-you
Run Away,Serhat Durmus,190093,3.17,https://soundcloud.com/serhatdurmusofficial/runaway
Night Lovell - Dark Light (Beatshoundz & VOLB3X Remix),Music Engineers,219664,3.66,https://soundcloud.com/musicengineers/night-lovell-dark-light-beatshoundz-volb3x-remix
In And Out Of Love (Innellea Remix) [feat. Sharon Den Adel],Armin van Buuren,218044,3.63,https://soundcloud.com/arminvanbuuren/armin-van-buuren-742813003
LIONEL RICHIE Stuck On You ★ Hello ★ Truly,Elenisplash,628558,10.48,https://soundcloud.com/elenisplash/lionel-richie-stuck-on-you-hello-truly
Laut Ana,Omer Nadeem,81659,1.36,https://soundcloud.com/omernadeem/laut-ana
Tu Mila Hai (Har Su Bas Tu) - OST MNYH - Omer Nadeem and Zenab Fatimah,Omer Nadeem,88901,1.48,https://soundcloud.com/omernadeem/tu-mila-hai-ost-mnyh-omer-nadeem-and-zenab-fatima
In The Darkness (I Find Myself),HQ,189153,3.15,https://soundcloud.com/filter-hq/in-the-darkness-i-find-myself
Sami Yusuf - Healing,Loay Osama Dawoud,254873,4.25,https://soundcloud.com/loay-osama-dawoud/sami-yusuf-healing
Late Night Mashup ACV Mashup  Emran Hashmi Songs  Atif Aslam Arijit Singh,Shaf.Bhutta,349649,5.83,https://soundcloud.com/user-397432816/late-night-mashup-acv-mashup
Tu Mila To Haina | Arijit Singh Amaal Malik | Ajay Devgun | De De Pyaar De,New Bollywood Songs 2023,321336,5.36,https://soundcloud.com/newbollywood2023/tu-mila-to-haina-arijit-singh-a
Jhoom (R&B Mix),Ali Zafar,295550,4.93,https://soundcloud.com/ali-zafar/ali-zafar-jhoom-r-b-mix
Tere_Bin_x_Sajni__Shubhadip_Dey___@Vibevik_Mashup____Full_Version___Atif_Aslam___Arijit_Singh(256k).,Munsif Khan,185130,3.09,https://soundcloud.com/munsif-khan-293177360/tere_bin_x_sajni-shubhadip_dey
NSH - Hollow,Soave,197094,3.28,https://soundcloud.com/soaverecords/nsh-hollow
GalaxyTones - Wide Awake (feat. Dianna),Sérene,224157,3.74,https://soundcloud.com/suh-reen/srne001
Guzarish - Ghajini,ShrAboN,315588,5.26,https://soundcloud.com/user-419432429/guzarish-ghajini
Barbadiyaan_Full_Song_Sachet_Tandon_Barbadiyan_Song_Shiddat_Barbaadiyan_Tumse_Hi_Hai_sachet_tandon,H A S S A N,261642,4.36,https://soundcloud.com/hassan-khan-938415126/barbadiyaan_full_song_sachet_t
Pieces Of You,Colorize,275461,4.59,https://soundcloud.com/colorize-enhanced/pieces-of-you
Wasback - Just Dance,Wasback,114233,1.9,https://soundcloud.com/wasback-official/wasback-just-dance
Les Bisous & Yann Muller - Africa,Soave,163997,2.73,https://soundcloud.com/soaverecords/les-bisous-yann-muller-africa
Kid On The Block & Summer Vibes - Aint No Sunshine,Soave,135941,2.27,https://soundcloud.com/soaverecords/kid-on-the-block-summer-vibes
THAAM LO Full Length Song l By Atif Aslam l Parwaaz Hai Junoon l HUM Films,Usama Iftikhar,230787,3.85,https://soundcloud.com/usamaiftikhar_official/thaam-lo-full-length-song-l-by-atif-aslam-l-parwaaz-hai-junoon-l-hum-films
Atomic Kitten - Eternal Flame,paulapalacio,209920,3.5,https://soundcloud.com/paulapalacio/124-atomic-kitten-eternal
Eustachio Giorgialongo - Reckless Heart,FHC Deep,172460,2.87,https://soundcloud.com/fhcdeep/eustachio-giorgialongo
LDVC & Dawilk - Favourite Spot (feat. VARUS),Soave,135784,2.26,https://soundcloud.com/soaverecords/ldvc-dawilk-favourite-spot-feat-varus
Cant Sleep (Original Mix),Above & Beyond,180181,3.0,https://soundcloud.com/aboveandbeyond/cant-sleep-original-mix
Venemy - Stay Alive,Toneville Records.,220885,3.68,https://soundcloud.com/toneville/stay-alive
Sparks - Coldplay,Mac Levine,214250,3.57,https://soundcloud.com/mac-levine/sparks-coldplay
Night Changes x Bollywood (Mashup) | Happy Pills & Gravero,Happy Pills,200072,3.33,https://soundcloud.com/iamhappypills/nightchangesmashup
latencies & Lost In Reveries - Apple,Soave,155011,2.58,https://soundcloud.com/soaverecords/latencies-lost-in-reveries-apple
Lonely_Inside_Mashup_2023___Chillout_Mix___Phir_Na_Aisi_Raat_Aayegi___Arijit_Singh___BICKY_OFFICIAL(,Usama Zikria,342570,5.71,https://soundcloud.com/usama-zikria-212201071/lonely_inside_mashup_2023
Lonely Paradise,ChillYourMind,139389,2.32,https://soundcloud.com/chillyourmind/lonely-paradise
Guzarish - A.R. Rahman  Javed Ali (slowed + Reverbed) Leo,Devansh Mishra,386978,6.45,https://soundcloud.com/devanshmishra/guzarish-ar-rahman-javed-ali-slowed-reverbed-leo
Tu Mera Na Hua - Aima Baig,Bisconni Music,219794,3.66,https://soundcloud.com/bisconni-music/tu-mera-na-hua-aima-baig
Nate VanDeusen & Luis Elba  - Anywhere,Soave,158041,2.63,https://soundcloud.com/soaverecords/nate-vandeusen-luis-elba-anywhere
Alesso One Republic - If I Lose Myself x Bulletproof (ARMNHMR Edit),ARMNHMR,119327,1.99,https://soundcloud.com/armnhmr/hmrlosemyself
Talk,AxAxC,175047,2.92,https://soundcloud.com/axaxcofficial/talk-26
Dont Let Me Down - The Chainsmokers ft. Daya - Sapphire Cover,SAPPHIRE,206803,3.45,https://soundcloud.com/sapphireuk/dont-let-me-down-the-chainsmokers-ft-daya-sapphire-cover
R.City - Locked Away Ft. Adam Levine - Sam Tsui & Kirsten Collins Cover (Audio),itsmeCOVERS,220153,3.67,https://soundcloud.com/itsmecovers/rcity-locked-away-ft-adam-levine-sam-tsui-kirsten-collins-cover-audio
O_Mahi_O_Mahi___Meri_Wafa_Pe_Haq_Hua_Tera___Dunky_Drop___Shah_Rukh_Khan___Tapsi_Pannu___Arijit_Singh,Monophile 🩺,256000,4.27,https://soundcloud.com/faxle-rahman/o_mahi_o_mahi-1
Tweellve & Toryn - Runaway,Stardust💫,198792,3.31,https://soundcloud.com/stardust-records-ltd/tweellve-toryn-runaway
Wes Lee Wates & Fini - Seize The Day,Soave,148611,2.48,https://soundcloud.com/soaverecords/wes-lee-wates-fini-seize-the-day
Barcelona,Alan Walker,205113,3.42,https://soundcloud.com/alanwalker79644/barcelona
SOUL,VIATOREM,221989,3.7,https://soundcloud.com/viatorem-754876341/soul
Tropical Dreams,ARBEN.K,188761,3.15,https://soundcloud.com/arbenk/tropical-dreams
Aaj Bhi 2  Vishal Mishra  Music Video  Ali Fazal Surbhi Jyoti  Kaushal Kishore  Sidha ladka-ab78408,𝙓𝙖𝙞𝙣,242991,4.05,https://soundcloud.com/zain-shinwari-335733368/aaj-bhi-2-vishal-mishra-music
Una pasión apasionante,Soul Whisperer,184242,3.07,https://soundcloud.com/svetoslav-gavrilov-sig/una-pasion-apasionante
Baby,Soul Whisperer,217287,3.62,https://soundcloud.com/svetoslav-gavrilov-sig/baby
Faasle (Studio Version),Kaavish,324101,5.4,https://soundcloud.com/kaavish/faasle-studio-version
Nate VanDeusen & Carston - Out Of The Blue,Soave,158041,2.63,https://soundcloud.com/soaverecords/nate-vandeusen-carston-out-of-the-blue
Martin Garrix & Arijit Singh - Weightless,Martin Garrix,222746,3.71,https://soundcloud.com/martingarrix/weightless
Our Way,ChillYourMind,138031,2.3,https://soundcloud.com/chillyourmind/our-way
I Say a Little Prayer,Miami Beats,160705,2.68,https://soundcloud.com/miamibeats/i-say-a-little-prayer
Lucien The Palm Tree Boy - Lonely,Spectrum Recordings,139076,2.32,https://soundcloud.com/spectrumrecordings/lucien-the-palm-tree-boy-1
Second Sun - Im Sorry,Setting Sail Records,167027,2.78,https://soundcloud.com/settingsailrecords/second-sun-im-sorry
Raz Nitzan & Cathy Burton - Hope,RazNitzanMusic (RNM),209084,3.48,https://soundcloud.com/raznitzan/raz-nitzan-cathy-burton-hope
Cafe Del Mar-Do You Remember Me,Vedri,243091,4.05,https://soundcloud.com/vedrana-pavlovic/cafe-del-mar-do-you-remember
Jo Tu Na Mila | Asim Azhar | DJ Farrukh | Chillstep,Tere Bin | Simmba | Rahat Fateh Ali Khan,480149,8.0,https://soundcloud.com/tere-bin-simmba/jo-tu-na-mila-asim-azhar-dj-farrukh-chillstep
Akhiyaan Gulaab (AAs With The Bae By The Bay ReVibe.) - Extended Cut with Intro,The Absolute!,422661,7.04,https://soundcloud.com/the-absolute-565554218/akhiyaan-gulaab-aas-with-the-bae-by-the-bay-revibe-teri-baaton-mein-aisa-uljha-jiya
Mariah Carey & Luther Vandross - Endless Love (Live from Royal Theatre),Casa das Hot Tamales,328389,5.47,https://soundcloud.com/cdht/mariah-carey-luther-vandross-endless-love-live
Where Do Broken Hearts Go (Whitney Houston Tribute),tonykz87,224346,3.74,https://soundcloud.com/tonykz87/where-do-broken-hearts-go
Whitney Houston - I Will Always Love You,marwanllam,281991,4.7,https://soundcloud.com/marwanllam/whitney-houston-i-will
Walking On a Dream,NEIMY,169509,2.83,https://soundcloud.com/neimy-897301620/walking-on-a-dream
SadBoiHourz,OVERTVKE,178782,2.98,https://soundcloud.com/overtvkemusik/sadboihourz
KK Mashup - Chillout Mix | Best of KK Songs & Emraan Hashmi | Sam Khan,Sam Khan,399047,6.65,https://soundcloud.com/numan-zahid-602941690/kk-mashup-chillout-mix-best-of-kk-songs-emraan-hashmi-sam-khan
Elyanna - Kayani (Deewani Mastani),Ami Massih,115122,1.92,https://soundcloud.com/ami-massih/elyanna-kayani-deewani-mastani
Muskuraye Wo,The Loner,184294,3.07,https://soundcloud.com/the-loner-756111633/muskuraye-wo
Jabse Tere Naina,Moksha Charlotte,281129,4.69,https://soundcloud.com/moksha-charlotte/jabse-tere-naina
Tera Mera Hai Pyar Amar (From _Ishq Murshid_full ost_).mp3,Debolina,290325,4.84,https://soundcloud.com/rawshan-debolina/tera-mera-hai-pyar-amar-from
Havana Feat Yaar - I Lost You (DiPap & Padmeek Reggaeton Remix),DiPap,214877,3.58,https://soundcloud.com/djdipap/havana-feat-yaar-i-lost-you-dipap-padmeek-reggaeton-remix
I Wish I Could Tell You,Chlöe Howl,263390,4.39,https://soundcloud.com/chloehowl/i-wish-i-could-tell-you
i think they call this love matthew field demo tiktok,Trạng Quỳnh,30563,0.51,https://soundcloud.com/tr-ng-qu-nh-19002005/i-think-they-call-this-love
Jo Tum Mere Ho x Aadat x Nainowale x Saajna x Mann Mera (MASHUP),DJ MRA,309969,5.17,https://soundcloud.com/djmrasingh/jo-tum-mere-ho-x-aadat-x-nainowale-x-saajna-x-mann-mera-mashup
Where the heart is,HAEVN,237658,3.96,https://soundcloud.com/haevn/where-the-heart-is-1
TERI JHUKI NAZAR⚘ Shafqat Amanat Ali Khan,AaDii kHaN Afridi💔,293016,4.88,https://soundcloud.com/wonders-of-nature-7/teri-jhuki-nazar-shafqat
Tere bina jiya nahein jaye - Shafqat Amanat Ali,Gulrays,360313,6.01,https://soundcloud.com/gulraizniazi1/tere-bina
Thora Sa Pyar Howa H,Uzair_Khokhar,290325,4.84,https://soundcloud.com/uzair_khokhar/thora-sa-pyar-howa-h
KK Mashup |  | Emraan Hashmi | Zara Sa | Mere Bina | Dil Ibadat [ Bollywood LoFi ],Muhammad Shafin,391837,6.53,https://soundcloud.com/muhammad-shafin-904024172/kk-mashup-emraan-hashmi-zara-sa-mere-bina-dil-ibadat-bollywood-lofi
Kahin To Hogi Wo  - Jaane Tu Ya Jaane Na -,Mar del Mar 1,316189,5.27,https://soundcloud.com/mar-del-mar-1/kahin-to-hogi-wo-jaane-tu-ya-jaane-na
Aaj Din Chadeya - Unplugged Cover Amandeep Singh Love Aaj Kal,saman khalid,259109,4.32,https://soundcloud.com/user-248314166/aaj-din-chadeya-unplugged-cover-amandeep-singh-love-aaj-kal
Janay Na Koi,Rohail Hyatt,291871,4.86,https://soundcloud.com/rohailhyatt/janay-na-koi
Pehli Nazar Mein - WORMONO lofi remake,Waseem,293642,4.89,https://soundcloud.com/user-963420362/pehli-nazar-mein-wormono-lofi
Afusic - Pal Pal (Afro house mix by ATC),Aries the Clown,163318,2.72,https://soundcloud.com/ariestheclown/afusic-pal-pal-afro-house-mix
Tumhare Hi Rahenge Hum | Stree2 - Varun Jain x Shilpa  Rao x Sachin Jigar (Mp3),NhPT,212167,3.54,https://soundcloud.com/nhungpt/tumhare-hi-rahenge-hum-stree2-varun-jain-x-shilpa-rao-x-sachin-jigar-mp3
Nawazishein Karam - Shuja Hyder - Gratitude Mix -,AIM VIBES,194351,3.24,https://soundcloud.com/aimvibes/nawazishein-karam-shuja-hyder-gratitude-mix
Malang (DJ NYK Remix),udaybreddy jangareddy,449149,7.49,https://soundcloud.com/udaybreddy-jangareddy/malang-dj-nyk-remix
Tujhko Jo Paaya,DHRUMIL,142447,2.37,https://soundcloud.com/dhrumil_9/tujhko_jo_paaya
Jaadui (Song) Tu Jhoothi Main Makkaar | Ranbir Shraddha | Pritam | Jubin Nautiyal | Amitabh B,S∆!M l3∆L○CH ✪,227474,3.79,https://soundcloud.com/mr-saim-baloch/jaadui-song-tu-jhoothi-main
Andrew Belle - Skys Still Blue,rdbenito,201793,3.36,https://soundcloud.com/rdbenito/andrew-belle-skys-still-blue
dil kyun ye mera shor kry.............,Rose Angel 7,340432,5.67,https://soundcloud.com/rose-angel-6/dil-kyun-ye-mera-shor-kry
Aabaad Barbaad (“From Ludo”) by Arijit Singh,Rixx Nas,305946,5.1,https://soundcloud.com/rixx-nas/aabaad-barbaad-ludo
Long_Drive_Playlist_feat._The_Arijit_Singh_Lo-fi_Jukebox_(Slowed_&_Reverb)_Best_of_Arijit_Singh(128k,Monophile 🩺,1625496,27.09,https://soundcloud.com/faxle-rahman/long_drive_playlist_feat
Blockbuster Coke Studio,Arjan,205505,3.43,https://soundcloud.com/nimmooriginal/blockbuster-coke-studio
O Yaara | Abdul Hannan x Kaavish - Siraj Remix,siraj,283115,4.72,https://soundcloud.com/sirajmusic/o-yaara-abdul-hannan-x-kaavish-siraj-remix
Cocktail - Yaariyan Full [HD],Umar Mirza 3,370268,6.17,https://soundcloud.com/umar-mirza-3/cocktail-yaariyan-full-hd
Janam janam  dilwale,Tansha,231988,3.87,https://soundcloud.com/user-110150556/janam-janam-dilwale
Kabhi Kabhi Aditi Zindagi,RashidAli,222870,3.71,https://soundcloud.com/rashidaliofficial/kabhi-kabhi-aditi
Mann Re - Saad Sultan ft. Rizwan Anwar Aamir Aly & Shahid Amin,Saad Sultan,268432,4.47,https://soundcloud.com/saad-sultan/mann-re-saad-sultan-ft-rizwan-anwar-aamir-aly-shahid-amin
Tu Mila hai - Ft. Zenab Fatimah n Umair Ahmad - OST MNYH,Saad Sultan,86499,1.44,https://soundcloud.com/saad-sultan/tu-mila-hai-ft-zenab-fatimah-umair-ahmad
Falak_Tak_-_(Slowed+Reverb)(256k).mp3,Monophile 🩺,366237,6.1,https://soundcloud.com/faxle-rahman/falak_tak-slowed-reverb-256k
Chhod_Diya__Lyrics__-_Arijit_Singh%2C_Kanika_Kapoor___Baazaar(256k).mp3,Monophile 🩺,319687,5.33,https://soundcloud.com/faxle-rahman/chhod_diya-lyrics-arijit_singh
Official_Video__Humnava_Mere_Song___Jubin_Nautiyal___Manoj_Muntashir___Rocky_-_Shiv___Bhushan_Kumar(,Monophile 🩺,407118,6.79,https://soundcloud.com/faxle-rahman/official_video
Ye_Jo_Halka_Halka_Suroor_Hai___Farhan_Saeed(360p).mp3,Monophile 🩺,261094,4.35,https://soundcloud.com/faxle-rahman/ye_jo_halka_halka_suroor_hai
mashup - Ashqui 2.mp3,Awais Zafar,303048,5.05,https://soundcloud.com/awais-zafar-az/mashup-ashqui-2-mp3-2
Dil Harey - Atif Aslam,Furqan Ahmed,266108,4.44,https://soundcloud.com/furqan-ahmed-2/dil-harey-atif-aslam
320-Ilzaam - Jewel Thief The Heist Begins 320 Kbps.mp3,Noor Liaqat,146103,2.44,https://soundcloud.com/noor-liaqat-217294484/320-ilzaam-jewel-thief-the-1
Alan Walker Ft. Ava Max - Alone Pt.2 (Albert Vishi Remix),Epic Records,285649,4.76,https://soundcloud.com/epicrecordmusic/alan-walker-ft-ava-max-remix
Rival x Lost Sky - Where You Are (w/ Jex),Rival,232464,3.87,https://soundcloud.com/rival_official/rival-x-lost-sky-where-you-are-w-jex
Boom Boom - Meesha Shafi - Velo Sound Station EP 3,Velo Sound Station,332748,5.55,https://soundcloud.com/velo_soundstation/boom-boom-meesha-shafi-velo
Phir Milenge - LO-FI MIX - AIM,AIM VIBES,350903,5.85,https://soundcloud.com/aimvibes/phir-milengy-lo-fi-mix-aim
Stisema x Birger Heimdal - Life Is A Rollercoaster,LoudKult,197799,3.3,https://soundcloud.com/loudkult/stisema-x-birger-heimdal-life-is-a-rollercoaster
Frozen Dreams,Mike Baker,186906,3.12,https://soundcloud.com/mike-baker-162751807/frozen-dreams
Bryan Adams - Heaven (1984),TOTPs 80's,223655,3.73,https://soundcloud.com/top-of-the-pops-80s/heaven
The Ambientalist - Perception,The Ambientalist,220552,3.68,https://soundcloud.com/theambientalist/the-ambientalist-perception
Anne-Marie - 2002 (MONARQUES Remix),Monarques,163019,2.72,https://soundcloud.com/monarquesmusic/anne-marie-2002-monarques-remix-1
Alan Walker - Faded || ( Medium Quality ),ＳＨＥeＳＨ,199306,3.32,https://soundcloud.com/sheshizm2/alan-walker-faded-original-copy
Sajni | Strings | Album 30 | New Song | 2018,Strings,258112,4.3,https://soundcloud.com/stringsonline/sajni
Atif Aslam - Ahista - Deep House Mix,AIM VIBES,155559,2.59,https://soundcloud.com/aimvibes/atif-aslam-ahista-deep-house-mix
U2 - With or without you ( Excellent live version with Peter Gabriel and Sting),dj male,324940,5.42,https://soundcloud.com/claudinei-cardoso-de-moraes/u2-with-or-without-you
Faaslay - Annural Khalid UMAIR Wali Aleem,Miracle Mangal,269819,4.5,https://soundcloud.com/miraclemangal/faaslayannuralwaliumair
Jo Tum Mere Ho x Wishes x O Re Piya [Lofi Mashup]- Anuv Jain Talwiinder | Morning Vibes,Morning Vibes,280895,4.68,https://soundcloud.com/lofination/jo-tum-mere-ho-x-wishes-x-o-re
Kasturi (Lofi Remix) - Arijit Singh | Morning Vibes,Morning Vibes,185313,3.09,https://soundcloud.com/lofination/kasturi-lofi-remix-arijit
Kinaray,Harris Saeed,300487,5.01,https://soundcloud.com/harris-saeed/kinaray
Ishq Tou Hai Na | Aye Ishq E Junoon | OST 🎶 | Naveed Nashad | ARY Digital,ARY Digital HD,252029,4.2,https://soundcloud.com/arydigitalhd/ishq-tou-hai-na-aye-ishq-e-junoon-ost-naveed-nashad-ary-digital
Sahiba (Slowed   Reverb),Sadiq KHAN,241371,4.02,https://soundcloud.com/sadiq-khan-716025070/sahiba-slowed-reverb
Aye Zindagi - Yasser Desai - Rishabh Srivastava,Abdullah Manzoor,244816,4.08,https://soundcloud.com/a1s4a/aye-zindagi-yasser-desai-rishabh-srivastava
Love Me Like You Do - Tere Bin - Sukriti Kakar & Prakriti Kakar - Mashup Cover,youssef.riahi,241785,4.03,https://soundcloud.com/youssef_riahi/love-me-like-you-do-tere-bin-sukriti-kakar-prakriti-kakar-mashup-cover
Kitni Saadian (Aag Alive),Mizraab,268407,4.47,https://soundcloud.com/mizraabalbums/mizraab-kitni-saadian-aag-alive
Darkhaast/Aankhon Mein Teri | Sukriti Kakar Armaan Malik,Yousaf Qureshi,259079,4.32,https://soundcloud.com/yousaf-qureshi-82182867/darkhaast-aankhon-mein-teri
Chogada Unplugged Version By Darshan Raval,Arnob's Cloud,240400,4.01,https://soundcloud.com/arnab-afnan/chogada-unplugged-version-by
Shiza Naseem - Main Hun Ruka Sa Cover (Abbas Ali Khan),Shiza Naseem,202832,3.38,https://soundcloud.com/shizanasim/shiza-naseem-main-hun-ruka-sa-abbas-ali-khan
Meri Tanhai - O Piya Tere - Lyrical OST -  Singers [ Azaan Sami Khan And Yashal Shahid ] - HUM TV.mp,Sana,244428,4.07,https://soundcloud.com/bibi-khadija-461267242/meri-tanhai-o-piya-tere
Dastak | OST 🎶 | Rahat Fateh Ali Khan | ARY Digital,ARY Digital HD,283089,4.72,https://soundcloud.com/arydigitalhd/dastak-ost-rahat-fateh-ali-khan-ary-digital
Meri Tanhai  Drama Full Song  Azaan Sami Khan & Yashal Shahid  [ OST ] - HUM TV.mp3,Za'nab Gul,247798,4.13,https://soundcloud.com/zanab-gul/meri-tanhai-drama-full-song
Hurts Mashup 3 Darshan Raval 2021,Naresh Parmar,417933,6.97,https://soundcloud.com/user-851958228/hurts-mashup-3-darshan-raval-2021
Tera Woh Pyar (Lofi Remake),RAIZ RECORDS,143412,2.39,https://soundcloud.com/raiz-records-487002231/tera-woh-pyar-lofi-remake
Judwaa - 𝐎𝐒𝐓  [ Yeh Ishq Bara Bedardi Hai ] - Singer_ Musavir Khan - HUM TV [a7G7_TEZbAk].mp3,arva,201352,3.36,https://soundcloud.com/taiba-qasim-759276705/judwaa-ost-yeh-ishq-bara
Kheriyat by arijit singh,Ifra Baig,271777,4.53,https://soundcloud.com/ifra-baig/kheriyat-by-arijit-singh
Deep Emotions _ Ft. Mani _ Music Astronaut 🎶,Music Astronaut,310439,5.17,https://soundcloud.com/djmani99/deep-emotions-ft-mani-music
Ishq Mashup _ Faheem Abdullah _ Best Of Breakup Mashups _ Arijit Singh _ Pritz(MP3_160K).mp3,•𝐑𝐢𝐲𝐚𝐧𝐢𝐢𝐢𝐳𝐳•,1092153,18.2,https://soundcloud.com/janan-k/ishq-mashup-faheem-abdullah
Emraan Hashmi Mashup     Best Of Bollywood Songs    Sad   Romantic Songs  (128k),Zeen._.ktk 🐻❤️,328176,5.47,https://soundcloud.com/user-399073128/emraan-hashmi-mashup-best-of-bollywood-songs-sad-romantic-songs-128k-1
Awara. .. Dil Awara,Mehr Mah AL-Balushi,312400,5.21,https://soundcloud.com/mehr-mah-baloch/awara-dil-awara
Ishq Tou Hai Na | Aye Ishq E Junoon | OST 🎶 | Maria Meer | ARY Digital,ARY Digital HD,252029,4.2,https://soundcloud.com/arydigitalhd/ishq-tou-hai-na-aye-ishq-e-junoon-ost-maria-meer-ary-digital
Pehela Nasha Sanam ( Cover ) DJ RasH Remix,Rashmika SkilleR,200586,3.34,https://soundcloud.com/user-640212812/pehela-nasha-sanam-cover-dj-rash-remix
Dil Darbadar - PK (2014 ) | Ankit Tiwari | Amir Khan Anushka Sharma & Sunjay Dutt,Best of Ankit Tiwari,312166,5.2,https://soundcloud.com/bestofankittiwari/pk-dil-darbadar
Adhora Adhora | The Sketches | Live at Lahooti Melo 2025 | In loving Memory of Dr Akash Ansari,THE SKETCHES!,284029,4.73,https://soundcloud.com/sketchesart/adhora-adhora-the-sketches
Jeena Haram Kar Diya (PaglaSongs).mp3,ムアマッド・イブライム,155115,2.59,https://soundcloud.com/user-339961090-242439894/jeena-haram-kar-diya
Breakup Mashup 2020 | Best Bollywood Sad Songs |DJ Alvee Latest Love Hit,DJ Sanjeer ♪♪,246491,4.11,https://soundcloud.com/dj-sanjeer786/breakup-mashup-2020-best
- Limitless Love Mashup  Jay Guldekar  Arijit Singh  Falak Tak Chal Tujh Mein Rab [Bollywood LoFi] -,waryam shamsi,368222,6.14,https://soundcloud.com/waryam-shamsi-642118962/limitless-love-mashup-jay
Beqarar yeh Dil,Ruba Qazi,158720,2.65,https://soundcloud.com/ruba-qazi/beqarar-yeh-dil
Love Mashup 2022 | Bollywood | Arijit Singh,Happy Pills,272483,4.54,https://soundcloud.com/iamhappypills/love-mashup-2022-bollywood-arijit-singh
hurts mashup of darshan raval bicky,Ritik Ramaiya,424829,7.08,https://soundcloud.com/user-970012972/hurts-mashup-of-darshan-raval-bicky
Bol,Samra Khan,244898,4.08,https://soundcloud.com/samra-khan-209935854/bol-1
Tere Baad - Samra Khan,Samra Khan,294087,4.9,https://soundcloud.com/samra-khan-209935854/tere-baad-samra-khan
Midnight Memories Mashup | Best Bollywood Sad Songs | Latest Love Hits,S.M,246465,4.11,https://soundcloud.com/smimranhs-449075847/midnight-memories-mashup-best-bollywood-sad-songs-latest-love-hits
SHIKWA - Talhah Yunus | Prod by. Jokhay,Noah,202318,3.37,https://soundcloud.com/abdullah-578923857/shikwa-talhah-yunus-prod-by
CHAL PARAY - Talhah Yunus | Prod. By Jokhay,Noah,199706,3.33,https://soundcloud.com/abdullah-578923857/chal-paray-talhah-yunus-prod
MAKE YOU MINE - Hasan Raheem Abdul Hannan (Prod by. UMAIR),Noah,249365,4.16,https://soundcloud.com/abdullah-578923857/make-you-mine-hasan-raheem
AADAT (Acoustic) - Talhah Yunus | Prod. by Jokhay,Noah,213081,3.55,https://soundcloud.com/abdullah-578923857/aadat-acoustic-talhah-yunus
INTENTIONS - JJ47 Natasha Noorani (Prod by. UMAIR),Noah,314462,5.24,https://soundcloud.com/abdullah-578923857/intentions-jj47-natasha
DEKH LE - Talhah Yunus | Prod. By Jokhay,Noah,262348,4.37,https://soundcloud.com/abdullah-578923857/dekh-le-talhah-yunus-prod-by
WASTED - Hasan Raheem  Shareh  Talhah Yunus  Prod by UMAIR,ATiF ᯓ★,246047,4.1,https://soundcloud.com/syedatifurrehmansherazi/wasted-hasan-raheem-shareh
ALL WE HAD - Asim Azhar Annural Khalid (Prod by. UMAIR),Noah,241110,4.02,https://soundcloud.com/abdullah-578923857/all-we-had-asim-azhar-annural
IF YOU - JJ47 x JANI (Prod. Jokhay),🎧,220761,3.68,https://soundcloud.com/dhhxx/if-you-jj47-x-jani-prod-jokhay
FALTU PYAR| Hasan Raheem | Natasha Noorani | Talal Qureshi,Laveza,265247,4.42,https://soundcloud.com/laveza-arshad/faltu-pyar-official-video
Man Mera,Memoona Zafar,198287,3.3,https://soundcloud.com/memoona-zafar/man-mera
Naqaab | OST 🎶 | Yashal Shahid | ARY Digital,ARY Digital HD,256993,4.28,https://soundcloud.com/arydigitalhd/naqaab-ost-yashal-shahid-ary-digital
Marham Animal 128 Kbps.mp3,SheKi Bilal,113319,1.89,https://soundcloud.com/sheki-bilal/marham-animal-128-kbps-mp3
Hadh Se Ziada(hum dono ost) - Azaan Sami Khan 320 Kbps.mp3,Bushra Naeem 2,283193,4.72,https://soundcloud.com/bushra-naeem-3/hadh-se-ziada-hum-dono-ost
Tu_Hain_Toh_Main_Hoon_Arijit_singh_Afsana_Khan.@yashid.com,Yashid,230322,3.84,https://soundcloud.com/mr-rashid-450782964/tu_hain_toh_main_hoon_arijit_s
Qasam Ki Qasam | Sarmad Qadeer,Sarmad Qadeer Official,198287,3.3,https://soundcloud.com/sarmad-qadeer-official/qasam-ki-qasam
Raqeeb Se,Hadiqa Kiani,304666,5.08,https://soundcloud.com/hadiqa-kiani-official/raqeeb-se-1
Aima Baig - Mujhe Pyaar Hua Tha.mp3,Jiya Roy,154331,2.57,https://soundcloud.com/jiya-roy-235247855/aima-baig-mujhe-pyaar-hua-1
Tune mere jana kabhi nahi jana,Omego Nixi,263622,4.39,https://soundcloud.com/rvgzmee/tune-mere-jana-kabhi-nahi-jana
Zehnaseeb (Unplugged) - Prajoth Dsa,prajothdsamusic,198078,3.3,https://soundcloud.com/prajothdsamusic/zehnaseeb-unplugged-prajoth
Departure Lane | Wishes | Afsos - Talha Anjum Ft. Anuv Jain & AP Dhillon,𝙒𝘼𝙎𝙄𝙄_🪐,305345,5.09,https://soundcloud.com/awais-chauhan-123721819/departure-lane-wishes-afsos
Kin Raaston Pay - Electric Version,Omer Nadeem,69094,1.15,https://soundcloud.com/omernadeem/kin-raaston-pay-electric-version
